1616790,1619615,1614784,1617645,1629509,1620719,1618433,1644192,1600227,1623545,1616050,1620516,1457925,1636534,1608658,1610067,1619792,1618518,1618719,1803828,1610829,1631356,1595285,1619591,1691526,1626931,1625747,1618553,1620541,1265669,1624047,1607029,1662056,1641229,1610320,1622169,1624035,1620206,1634803,1749698,1619981,1590908,1610235,1606685,1613884,1621902,1622554,1622397,1615432,1614508,1614393,1615986,1535071,1623098,1607331,1617560,1611012,1612529,1629479,1635237,1621348,1603074,1620256,1617494,1620139
1652761,1641015,1642932,1632374,1665720,1638244,1646121,1633204,1627902,1652360,1642014,1645627,1469429,1654613,1640429,1648281,1638582,1639519,1641476,1854246,1646016,1631296,1650310,1643317,1721794,1638472,1646084,1641574,1643104,1271827,1643801,1648801,1695070,1663762,1629308,1635425,1642360,1647237,1624340,1767180,1641615,1588360,1650805,1653928,1656610,1644284,1637623,1638766,1638384,1646856,1647944,1647546,1557533,1637865,1616842,1635146,1648358,1636575,1656151,1648996,1650908,1629744,1646108,1652255,1644396
1730524,1718981,1730168,1722654,1740720,1726543,1727873,1733525,1703234,1727630,1723370,1732170,1542006,1744516,1723849,1724022,1730682,1717760,1724836,1944140,1720853,1730954,1719467,1725654,1809472,1725774,1724645,1730940,1729468,1334383,1728704,1719256,1774384,1741532,1713572,1719023,1727504,1728459,1738744,1862090,1727835,1688142,1726051,1717249,1720631,1724085,1731218,1726893,1726610,1724119,1723394,1722235,1617804,1733990,1707029,1725226,1732085,1714021,1746565,1735559,1716838,1717454,1725651,1722272,1727327
1774288,1762525,1780043,1765723,1794594,1774445,1772057,1767799,1743094,1777921,1770393,1778178,1583528,1795655,1769015,1779917,1778848,1763833,1771220,1997932,1770125,1770670,1765192,1761998,1859699,1771868,1765853,1775820,1772816,1368565,1773223,1770080,1823690,1784723,1761272,1766099,1768964,1772442,1764888,1909775,1780414,1719370,1774666,1776456,1776647,1773446,1771831,1771669,1775579,1774956,1772737,1772346,1661082,1767649,1758921,1771033,1773054,1758577,1794910,1773994,1777469,1764126,1772554,1769854,1773174
1814858,1808208,1821468,1809511,1829203,1807821,1809244,1809043,1778824,1814924,1810459,1815982,1624276,1838238,1812300,1816212,1802167,1804780,1814741,2041933,1805779,1805815,1796550,1804907,1896077,1809971,1802939,1814048,1809082,1404430,1815252,1809915,1862366,1824909,1800839,1799717,1815417,1818393,1815890,1949781,1816852,1766652,1816643,1808223,1810948,1810481,1813462,1806983,1812231,1809330,1812817,1814464,1697883,1809228,1806313,1807559,1816762,1801351,1831109,1809495,1810814,1802879,1815189,1817009,1812798
1833421,1820289,1830791,1820019,1844332,1822101,1823087,1831714,1796299,1826183,1824921,1828321,1645738,1848553,1827593,1827525,1827427,1819487,1825513,2054646,1822688,1829144,1812695,1826141,1915042,1818610,1821598,1828108,1827256,1416357,1831613,1825487,1874992,1840817,1811205,1812056,1824379,1831332,1821621,1963900,1824513,1776685,1824197,1825937,1829576,1824911,1828008,1824704,1821732,1827417,1824293,1824050,1712111,1829430,1820007,1822452,1833656,1814243,1844694,1821691,1823546,1815179,1826858,1823373,1826641
1841836,1831414,1841997,1830092,1855770,1843504,1832913,1832010,1800569,1839622,1837315,1839833,1650382,1864595,1830957,1845764,1844495,1827837,1830193,2065174,1829406,1831765,1823409,1825621,1924715,1842112,1830670,1835836,1834407,1418100,1836740,1826699,1885861,1853417,1829911,1827839,1832984,1827829,1840262,1981510,1843197,1787152,1836499,1835996,1833701,1839583,1834327,1835758,1837751,1835493,1833455,1835520,1715489,1838071,1825779,1833310,1839556,1824792,1853805,1839597,1835724,1822602,1836737,1830145,1836420
1836606,1828814,1846996,1817299,1859324,1844204,1838426,1837380,1793618,1836929,1831506,1841169,1652997,1865521,1835187,1849746,1834494,1825524,1831701,2062842,1843505,1833802,1820833,1822745,1929083,1825987,1824683,1837467,1833566,1421685,1834754,1837313,1886034,1857032,1827158,1827539,1830750,1826305,1824219,1973328,1845215,1775263,1835022,1839397,1842465,1830987,1836940,1836858,1839688,1839307,1840889,1838331,1710665,1831426,1833279,1831677,1839432,1825914,1852963,1823788,1837751,1819258,1834154,1836270,1836039
1820934,1812345,1839716,1821486,1839354,1824994,1823492,1822616,1787737,1818952,1819056,1830672,1652107,1848965,1830309,1832157,1817158,1813393,1828037,2053409,1815454,1822767,1797083,1817463,1909585,1823376,1808026,1830762,1825399,1423979,1824671,1821258,1864165,1848073,1813663,1812262,1829553,1822407,1827973,1950341,1826047,1780582,1825420,1818508,1817330,1821403,1825646,1819615,1821091,1824744,1824841,1823805,1699582,1824450,1836924,1827958,1829684,1814943,1840549,1808263,1818046,1803575,1827146,1827581,1824228
1809831,1795307,1819988,1796811,1822702,1807189,1805364,1813086,1781967,1806157,1805182,1811742,1647492,1825103,1801000,1805986,1811798,1796057,1813142,2023895,1805173,1807979,1788842,1804161,1893722,1808402,1793366,1811643,1806906,1410605,1809625,1800317,1849461,1835199,1794071,1795613,1803536,1806766,1809688,1944086,1805211,1762569,1800561,1802242,1801152,1804094,1811329,1811102,1806965,1805050,1802487,1803755,1693965,1807998,1798518,1810950,1809531,1797069,1823202,1805117,1802999,1781127,1805097,1800682,1806829
1824806,1821806,1837269,1814420,1848770,1825429,1827857,1816209,1804207,1831424,1819603,1829370,1660072,1838045,1821214,1835360,1827678,1815629,1828099,2049244,1826330,1821795,1814651,1826434,1909171,1822662,1812939,1823578,1821592,1426131,1830100,1828411,1870097,1852670,1818131,1812347,1821101,1825061,1813322,1959088,1818697,1768626,1823857,1828886,1832610,1830200,1817757,1822928,1829966,1826324,1828175,1826798,1716748,1819687,1816229,1820640,1828952,1815627,1841464,1821603,1831531,1797610,1827147,1821031,1825371
1857444,1850805,1863062,1858555,1871422,1853054,1856706,1865462,1835055,1853056,1855855,1860106,1686756,1870422,1862683,1858451,1840938,1851307,1858919,2085317,1848140,1853607,1844794,1868143,1939308,1853354,1852938,1861763,1860924,1455028,1867680,1855042,1909211,1882497,1844397,1837217,1858677,1863190,1862463,1993377,1844922,1811557,1861400,1851918,1852875,1849012,1865797,1857978,1851448,1857927,1859063,1857538,1752651,1856504,1849544,1859087,1871043,1847317,1874690,1854491,1858129,1835685,1858333,1869873,1858391
1877588,1856727,1876988,1876335,1891202,1880324,1875681,1876080,1854370,1875309,1873091,1878462,1690429,1888849,1871905,1869510,1878097,1870411,1873944,2106260,1866462,1878144,1857377,1880361,1953834,1878898,1875970,1887665,1876601,1469013,1887163,1871490,1923102,1890527,1864589,1859234,1876910,1875072,1875145,2009301,1869854,1838914,1872941,1871322,1872098,1881701,1874712,1879070,1877124,1875698,1875091,1873242,1761915,1885752,1869882,1881697,1888032,1863643,1894528,1872762,1862611,1864022,1877793,1870636,1876679
1904906,1892725,1904601,1903123,1923589,1905567,1899708,1898885,1897701,1907663,1909522,1907331,1723604,1906645,1905178,1899231,1905912,1898935,1902520,2141082,1896609,1904631,1892035,1908523,1979820,1904221,1906096,1908695,1905715,1504317,1913584,1908678,1958673,1911948,1897556,1899578,1901970,1906238,1903074,2039121,1900888,1855961,1903066,1906044,1906123,1896338,1909531,1904898,1911381,1906164,1905803,1904222,1814643,1902753,1899889,1906206,1905794,1891969,1924829,1897971,1911088,1900759,1904340,1901678,1905762
1919920,1922670,1919394,1917342,1937535,1917541,1922000,1927811,1931042,1922084,1915377,1923408,1733548,1911044,1917550,1909599,1917059,1915821,1915621,2158180,1913056,1921916,1917915,1925800,1999415,1917441,1922442,1915506,1919930,1505057,1926130,1916476,1973957,1919748,1904491,1917949,1925952,1925462,1920102,2058932,1914837,1875053,1921926,1923000,1919495,1927221,1919816,1918542,1915273,1922322,1919523,1920828,1828083,1922977,1907988,1921658,1920040,1906445,1942043,1919117,1920546,1924660,1923102,1924042,1921510
1913673,1912590,1905391,1908278,1930178,1911835,1905110,1899465,1922546,1910598,1910591,1909987,1708604,1893726,1911238,1910157,1917519,1904961,1899407,2153710,1898631,1904498,1904194,1913671,1988014,1909662,1911964,1903761,1911976,1488728,1910627,1911205,1969245,1897326,1901125,1902860,1902963,1906851,1906149,2051117,1904883,1854113,1910826,1908140,1909263,1902638,1912134,1905884,1911182,1907860,1910434,1910308,1808409,1907090,1903487,1907158,1911058,1894844,1929312,1898824,1911168,1923021,1907763,1902283,1909318
1911527,1915468,1910065,1901529,1930410,1912612,1907349,1915102,1929601,1908082,1907929,1913779,1711196,1889847,1910025,1913487,1906199,1904795,1901967,2150260,1904667,1912338,1903259,1903541,1990526,1904304,1910414,1903784,1912356,1493094,1907663,1909403,1972320,1893317,1899428,1898473,1906893,1907905,1911919,2051575,1916785,1854305,1908057,1912575,1908546,1906354,1914585,1916336,1909524,1915389,1905095,1909908,1816354,1906829,1909871,1911323,1917794,1897253,1929721,1895281,1914204,1929429,1912362,1915262,1910715
1888259,1889994,1893559,1888133,1909006,1891617,1891236,1890246,1913732,1892740,1881689,1892292,1692073,1863665,1886816,1884068,1886969,1883861,1886287,2130415,1879344,1886905,1876842,1883713,1969339,1892779,1883599,1887702,1884391,1474678,1886758,1892281,1939064,1871716,1875416,1877432,1894141,1885854,1884307,2022032,1894117,1843086,1888125,1888936,1890131,1896729,1885467,1882393,1894927,1887300,1889242,1890408,1785115,1890892,1887378,1888051,1896715,1877546,1907591,1879026,1883484,1909995,1891857,1889575,1889506
1891464,1892487,1896716,1892620,1912387,1899598,1888954,1889692,1918254,1892040,1895086,1894944,1704433,1865413,1893513,1894309,1902257,1887047,1893513,2135444,1881374,1892052,1889562,1889716,1972631,1890554,1887912,1890449,1892476,1481080,1887907,1896910,1947724,1875912,1883250,1886352,1888191,1885737,1890617,2029830,1896130,1837620,1893728,1891631,1891407,1883708,1896674,1894793,1893265,1890715,1896941,1893829,1800167,1894566,1885254,1889635,1894807,1882046,1909968,1883971,1888656,1910353,1893460,1885594,1892808
1916374,1920716,1916863,1908055,1937084,1921299,1915449,1918474,1942342,1916901,1910170,1916872,1724212,1887246,1913548,1910288,1912067,1909457,1914490,2156837,1909168,1911722,1907970,1912758,1999531,1915661,1912726,1906841,1916390,1496801,1915610,1916201,1966931,1904928,1902537,1918255,1915516,1907423,1914386,2050376,1916116,1861308,1915318,1923014,1912700,1916425,1916076,1911115,1911554,1916649,1912531,1914905,1813921,1913599,1903121,1914042,1910413,1904073,1932453,1909961,1919140,1927013,1912881,1914834,1915414
1805801,1805815,1805195,1805725,1829064,1807561,1810187,1799442,1822300,1793158,1791396,1803935,1612196,1779190,1811036,1817422,1808070,1801533,1795811,2051702,1791554,1802420,1802274,1786470,1888456,1776251,1798396,1799614,1796379,1394774,1796675,1808442,1852742,1798323,1788898,1811150,1796456,1795374,1796053,1924352,1816668,1742884,1803003,1802754,1807061,1806345,1803279,1811544,1804543,1809853,1804573,1807656,1692644,1801422,1824609,1800062,1791398,1793315,1816511,1756340,1800410,1809435,1803012,1800504,1802765
1452126,1435552,1457945,1476029,1459637,1456243,1454224,1453478,1432348,1449457,1452784,1454469,1356892,1467774,1454732,1451174,1445086,1452230,1457042,1623641,1426294,1448736,1419261,1450445,1509401,1469163,1449257,1464793,1450932,1179199,1453297,1448776,1475366,1465344,1450713,1445962,1456835,1448891,1459448,1535743,1450926,1432561,1449390,1445197,1443321,1450420,1457696,1454119,1453183,1454383,1451898,1452652,1391297,1456517,1479703,1462604,1457770,1455735,1452053,1441162,1451254,1443953,1452717,1460234,1453388
1422856,1401013,1429038,1446284,1434994,1429116,1427434,1422079,1404333,1424627,1427049,1428469,1349344,1448495,1436010,1414298,1424038,1426631,1426842,1588801,1409629,1431897,1416260,1428590,1477343,1418198,1426464,1444107,1427782,1165945,1440112,1426078,1446115,1419270,1422114,1425660,1428989,1425027,1423939,1506504,1424897,1411521,1429191,1430054,1426721,1433206,1422034,1420605,1429130,1421507,1430359,1425377,1378026,1432510,1417439,1429592,1428694,1426091,1430026,1441535,1417680,1438712,1431439,1430208,1427988
1516896,1497638,1524150,1520325,1530181,1527061,1527323,1539193,1500245,1528088,1518976,1520508,1416188,1550856,1502069,1507755,1531320,1522896,1516805,1676205,1519849,1524653,1521747,1520252,1578152,1533225,1520169,1541682,1515259,1216986,1517595,1512585,1554536,1482384,1517727,1523084,1520565,1517751,1528974,1643942,1526653,1505307,1517399,1504567,1518981,1532946,1518073,1532959,1523935,1492601,1529005,1526007,1449227,1526854,1467943,1518539,1516349,1524280,1522851,1569324,1517081,1563404,1524042,1514340,1522476
1636960,1631178,1637520,1616560,1655520,1631082,1632157,1635533,1654172,1648642,1652042,1640189,1491458,1620286,1638580,1615124,1626213,1636964,1632930,1842288,1648949,1631483,1647481,1640049,1729441,1626980,1642853,1641117,1648056,1286021,1642446,1649511,1687187,1588073,1631440,1627790,1645786,1647315,1619452,1756594,1643659,1588512,1645930,1636897,1654337,1623873,1641439,1627186,1639257,1639230,1652919,1631222,1523634,1634892,1595878,1630797,1651962,1636870,1643548,1636437,1649967,1686863,1634458,1645958,1639697
1704233,1711721,1707950,1707032,1724452,1706588,1709288,1702745,1769829,1697032,1707012,1710026,1565098,1649151,1715716,1683266,1707121,1704280,1709528,1939083,1692352,1716070,1723356,1692159,1802023,1696933,1709669,1697584,1705756,1332772,1701601,1708960,1751265,1684172,1690131,1694635,1697172,1709147,1709169,1827939,1720922,1657254,1705985,1725189,1695620,1700792,1716716,1719749,1707314,1720621,1713445,1711697,1588728,1710066,1698423,1718765,1722070,1704709,1715511,1690361,1705259,1727965,1696628,1714865,1708404
1698539,1697239,1713262,1708155,1716249,1695181,1700933,1698062,1760221,1689658,1688849,1703542,1551049,1647836,1714635,1694854,1704513,1697786,1703023,1927113,1684714,1694116,1693550,1679172,1788390,1715574,1690305,1705784,1703932,1326863,1693841,1691564,1734114,1714831,1681974,1692090,1709053,1708221,1708543,1817529,1716264,1668794,1699902,1688373,1688064,1703204,1702748,1695633,1699147,1714531,1698534,1708839,1566762,1705679,1701746,1718688,1706970,1703426,1703495,1694176,1692531,1691603,1706865,1701733,1701800
1699542,1704190,1721769,1706209,1719651,1693170,1694147,1714590,1723399,1699148,1706201,1703674,1566935,1683246,1687776,1706667,1727077,1698519,1696160,1914039,1688864,1714327,1717489,1677855,1812388,1706136,1681777,1696564,1702280,1299880,1687612,1689249,1742617,1723065,1685252,1682024,1688069,1709571,1699872,1856613,1720150,1647578,1686540,1695845,1691336,1695628,1703678,1717626,1706467,1700631,1699280,1690955,1548744,1692015,1658250,1713420,1709625,1706862,1694953,1730801,1708200,1686071,1710189,1684609,1700911
1669787,1687307,1693464,1672100,1698366,1662477,1670144,1646042,1612123,1673011,1675002,1673857,1515233,1724333,1681980,1730404,1662978,1670976,1674828,1904804,1670970,1644583,1677146,1678341,1788480,1659044,1651404,1661050,1673761,1262291,1670786,1688462,1723583,1683157,1672161,1636306,1672129,1684652,1668032,1813110,1660870,1602534,1686515,1670706,1679215,1674644,1669905,1666341,1674738,1659694,1669573,1677657,1510326,1664224,1674171,1670912,1698964,1682476,1664875,1654619,1684271,1665700,1672675,1680721,1673225
1699376,1705447,1704698,1681328,1705776,1693034,1684940,1712096,1610245,1691625,1708455,1698110,1547489,1765066,1701758,1710254,1679379,1696000,1699914,1887896,1697029,1703866,1635123,1729423,1791465,1708473,1690864,1689446,1699796,1330702,1711346,1694330,1740342,1702820,1697255,1660986,1697458,1702523,1711011,1833424,1668251,1661885,1691326,1701117,1689024,1695676,1704407,1702831,1695085,1682783,1691423,1699733,1539694,1697465,1718292,1699042,1729669,1699384,1698455,1696737,1695417,1692695,1698187,1709324,1698498
1672475,1676186,1679110,1644743,1700483,1686127,1694508,1709030,1653106,1680086,1670505,1684082,1521007,1696943,1678765,1662551,1682104,1678426,1685473,1875459,1701743,1686600,1663362,1707963,1773761,1679018,1686694,1682392,1672073,1311544,1693464,1690432,1725578,1689631,1659808,1673961,1695131,1678643,1658169,1797642,1657667,1635857,1677086,1695684,1688690,1684782,1688090,1678302,1690790,1690879,1692713,1679995,1562756,1694945,1672307,1683433,1691517,1678015,1689796,1657222,1667304,1673362,1680468,1677871,1682877
1603080,1595049,1596239,1620700,1618703,1597864,1596463,1555834,1607180,1603397,1601681,1603049,1448888,1586688,1600024,1602256,1601361,1597833,1599638,1831303,1568293,1591514,1590449,1596619,1667327,1593986,1605962,1599273,1595241,1251956,1602866,1598966,1637317,1621702,1595527,1609011,1589818,1602165,1605454,1700428,1600242,1557067,1607559,1601084,1596402,1603435,1590317,1606251,1598707,1616119,1616772,1598232,1511048,1594285,1632562,1599484,1590551,1592069,1611803,1562495,1609273,1578597,1595673,1603382,1600708
1516850,1510281,1521064,1514522,1531826,1520403,1531080,1546906,1536213,1520057,1507573,1522818,1396466,1506340,1520588,1508395,1522966,1517113,1525684,1696286,1521087,1526067,1498882,1520469,1577850,1534786,1521201,1525230,1520416,1213565,1525615,1517948,1552055,1549460,1491463,1531565,1531647,1522133,1513152,1614074,1517466,1490151,1516298,1529520,1513211,1505216,1535224,1514084,1518161,1525502,1530052,1522451,1466568,1531006,1542663,1525415,1506021,1515074,1530462,1502775,1507410,1495333,1520755,1516699,1521333
1364906,1334030,1357608,1364024,1375783,1352032,1361747,1327719,1376611,1360349,1337881,1359713,1222522,1328940,1358824,1358643,1365699,1351225,1351405,1539400,1340762,1343686,1347599,1358874,1405428,1355905,1354058,1372044,1357499,1069115,1356577,1356525,1382511,1381436,1345081,1366123,1345761,1360854,1365050,1434965,1350586,1326837,1365322,1337408,1353527,1359550,1351429,1351750,1360985,1371455,1349126,1354012,1274437,1354068,1379567,1354014,1336828,1347784,1367514,1327395,1358986,1333409,1359903,1352043,1355979
1300290,1289140,1311030,1342933,1315371,1302917,1301351,1322498,1308706,1303449,1308331,1307561,1203565,1301669,1309954,1301469,1310530,1302276,1306390,1468889,1272254,1317273,1291917,1297949,1349212,1289410,1299691,1315777,1305943,1044896,1306635,1303224,1327791,1323433,1298523,1312295,1304345,1309633,1301350,1382762,1310355,1282789,1299949,1300633,1312704,1308211,1301628,1306028,1310683,1306033,1301571,1300297,1266210,1308489,1314223,1299001,1291287,1299148,1315262,1307904,1298841,1292971,1310404,1298940,1305687
1364833,1361095,1372979,1382566,1372391,1373169,1355494,1373924,1362377,1372873,1373617,1367257,1266260,1378527,1358791,1348427,1367041,1362988,1368812,1525751,1349059,1359978,1361574,1351871,1420046,1383063,1359885,1369732,1368857,1081089,1365862,1352904,1392034,1375803,1364660,1372457,1370540,1358840,1380020,1470456,1379017,1348924,1366301,1357874,1364002,1375197,1362907,1361592,1363087,1351376,1359347,1370396,1308699,1367306,1322629,1361167,1354593,1363242,1373549,1412192,1368889,1365365,1367092,1367366,1366647
1501943,1501688,1515643,1480114,1528960,1515320,1516269,1513496,1493390,1505565,1501337,1506977,1366660,1515664,1499698,1503522,1513719,1500696,1505707,1690922,1525085,1507750,1526866,1494387,1586757,1486416,1495148,1505774,1490711,1165968,1499223,1515449,1543778,1501820,1490411,1517923,1498517,1491394,1476462,1621299,1515479,1449789,1503151,1522836,1517873,1502500,1503237,1514769,1511948,1496875,1525069,1511743,1403673,1508281,1448678,1496338,1491977,1504571,1510766,1523311,1500120,1512880,1506418,1496659,1505585
1658224,1665128,1673700,1663931,1680632,1671010,1667404,1664308,1657750,1672158,1664233,1667985,1514650,1674019,1664783,1664825,1668952,1663874,1662446,1884489,1660762,1666606,1664313,1665580,1759149,1674845,1662277,1670752,1676748,1288511,1668796,1668586,1704027,1657332,1660919,1680806,1674477,1664069,1680602,1794964,1672652,1630811,1670056,1649715,1656633,1663078,1669005,1660104,1662947,1660539,1675058,1667588,1530380,1668265,1639663,1672461,1658013,1664569,1675264,1682307,1671603,1680666,1664811,1665908,1668145
1870290,1866202,1873373,1857628,1886265,1874832,1867225,1865301,1855578,1872905,1872087,1870137,1716522,1870282,1858801,1852633,1862175,1862584,1865556,2093497,1863368,1856190,1869267,1847764,1966476,1874701,1862708,1860644,1869960,1448622,1865907,1855520,1909148,1859506,1853782,1881070,1866458,1854167,1861667,2007945,1882941,1817518,1874612,1881647,1864452,1864771,1867784,1866444,1863119,1862843,1868856,1867587,1733920,1865204,1813616,1866880,1857737,1863120,1875342,1902400,1868237,1873766,1860045,1871332,1867408
2057251,2059335,2079183,2061473,2097963,2069095,2085294,2068785,2042858,2076516,2052725,2072699,1888597,2086719,2064978,2073722,2087940,2063355,2066762,2333640,2070517,2087093,2087437,2045165,2192021,2040242,2062246,2074199,2068212,1589246,2069441,2066240,2110610,2072197,2053741,2082939,2059281,2069188,2065627,2235140,2086345,2013058,2058427,2063077,2080058,2074278,2060998,2074969,2085055,2076785,2072887,2071525,1896768,2069476,2008956,2065958,2057127,2067406,2076796,2104563,2067341,2064995,2058918,2054825,2070100
2257006,2246709,2273139,2252789,2276538,2250977,2249422,2273569,2204832,2238420,2257666,2259519,2080553,2299841,2277509,2266538,2245716,2251338,2243701,2539367,2246895,2233188,2256402,2242268,2391470,2258744,2240701,2258060,2258423,1733170,2254666,2245260,2312061,2266384,2237204,2249990,2267515,2266147,2259954,2433513,2266520,2194793,2273310,2250111,2242738,2246507,2269568,2245764,2239707,2254606,2261020,2257679,2072162,2258126,2212220,2263861,2254108,2256601,2260086,2272564,2260618,2249717,2261621,2266795,2257044
2309635,2297820,2320727,2276790,2328706,2310146,2289637,2298711,2246996,2288129,2304099,2304448,2086856,2342874,2286161,2311399,2319028,2298217,2301978,2597074,2305994,2309113,2282700,2297524,2444038,2303263,2284244,2298972,2299827,1756926,2296652,2291453,2361675,2313182,2287883,2292038,2281338,2295044,2302821,2492279,2299844,2229807,2279015,2303569,2286472,2296827,2311326,2335391,2312640,2307857,2303029,2299342,2068876,2297608,2295513,2320795,2300016,2304292,2301189,2277616,2299815,2290186,2307681,2291188,2301875
2286313,2305319,2325655,2286938,2331900,2311709,2304080,2271402,2266386,2329770,2297360,2308753,2110555,2330969,2293686,2327024,2300884,2301290,2306856,2605147,2307986,2308798,2267190,2308232,2427688,2315946,2283329,2298742,2306298,1804290,2307104,2320392,2345273,2314514,2289174,2303445,2322661,2297877,2289025,2453997,2293850,2239114,2304804,2323136,2310141,2293487,2299386,2286095,2305737,2317340,2307018,2300961,2120849,2305510,2344361,2308148,2295800,2309288,2301816,2264776,2301095,2297282,2310383,2303498,2305304
2359285,2353601,2366570,2356419,2376570,2354321,2362416,2361099,2315133,2373937,2331371,2352224,2170243,2392423,2336447,2344553,2352448,2352174,2357616,2611869,2343085,2334687,2337320,2381974,2456755,2354293,2333589,2356579,2345821,1842632,2351283,2341180,2390031,2341645,2344024,2351481,2360083,2349145,2372483,2535214,2320394,2313193,2368054,2321456,2357168,2387512,2330164,2328795,2348469,2320399,2340336,2358180,2200704,2350463,2313183,2326965,2339798,2357021,2349481,2407635,2351883,2365423,2357220,2349320,2352294
2228735,2212110,2207216,2183068,2246717,2218676,2200161,2229638,2170288,2185215,2235037,2207861,1967661,2236517,2239256,2244923,2215682,2214582,2197041,2512703,2225833,2208788,2220977,2221457,2359161,2154033,2214410,2206089,2211788,1680476,2211926,2232305,2301789,2193653,2199952,2197909,2184527,2202780,2182445,2389932,2205657,2100643,2215267,2225710,2227072,2167445,2245909,2229422,2212007,2214697,2225682,2216728,2020877,2204474,2211652,2200005,2217705,2211134,2212401,2140390,2221996,2231092,2203045,2208660,2211832
2128607,2137799,2138945,2137626,2149476,2136551,2138251,2120362,2104810,2133607,2116404,2132210,1933562,2157427,2113499,2151047,2127220,2136321,2122674,2407762,2105185,2143359,2055742,2095341,2235284,2178675,2129899,2128392,2133248,1675387,2123014,2122643,2172102,2124406,2129257,2119098,2144114,2127401,2148436,2271120,2166010,2093956,2114837,2132837,2105162,2154304,2122518,2144730,2128238,2141123,2122280,2126793,1958192,2133211,2233605,2156422,2145189,2144066,2118681,2065572,2129285,2144251,2146764,2138283,2133346
1858233,1847518,1869040,1866110,1873548,1856384,1854924,1830754,1823113,1873383,1856372,1858567,1734407,1879522,1852651,1874089,1845693,1849586,1864858,2074188,1841780,1839534,1816837,1876457,1935020,1850123,1839630,1861615,1858070,1501743,1850804,1876037,1883630,1849170,1854739,1837569,1859689,1848985,1844086,1962226,1829901,1810651,1861062,1851285,1870443,1851213,1849755,1837198,1854679,1840131,1853576,1861475,1753999,1849248,1911908,1845039,1868450,1866907,1845266,1817816,1857533,1865857,1851682,1863864,1855216
1601704,1585183,1606039,1599042,1610641,1597084,1604141,1619040,1573305,1598023,1597179,1600231,1491966,1624745,1610011,1595021,1596352,1595093,1600160,1765925,1591855,1601856,1568034,1622910,1670512,1600962,1591579,1613876,1597559,1287786,1602657,1593674,1631812,1585256,1594741,1576060,1601923,1598793,1605763,1708493,1579068,1570423,1604548,1587016,1598888,1600976,1602103,1590834,1609645,1586669,1594644,1604846,1514996,1600795,1615494,1589491,1623324,1596017,1609403,1599277,1590071,1613940,1597118,1598622,1599946
1451178,1424053,1442838,1423687,1447774,1427939,1434699,1442191,1402108,1423159,1445052,1437483,1297304,1464504,1445316,1443413,1432592,1431014,1431279,1603800,1437051,1431162,1424406,1434409,1511820,1437536,1429216,1443028,1428823,1120606,1434502,1434396,1483043,1425634,1433060,1405002,1425839,1443502,1438207,1555723,1437210,1395307,1434773,1430420,1432055,1437177,1442362,1445902,1424541,1423250,1433712,1440484,1327215,1435975,1424223,1436578,1468289,1432508,1445891,1435969,1441240,1450577,1433023,1441793,1436624
1442440,1439866,1443219,1411399,1446628,1427525,1430762,1441333,1414361,1434950,1447778,1439797,1294866,1452800,1434794,1437573,1434955,1431399,1430936,1608957,1445161,1445225,1421500,1430084,1522333,1447021,1432102,1430586,1440811,1111638,1436849,1436339,1482716,1428528,1430256,1403626,1440364,1446916,1433485,1558140,1444739,1398844,1424674,1441369,1434600,1436123,1439223,1438503,1436590,1433304,1436428,1438784,1312843,1435629,1423963,1444087,1476090,1431687,1448005,1438263,1436734,1449566,1434271,1439229,1437767
1441287,1462594,1454143,1418316,1463854,1444742,1441919,1441050,1427511,1450414,1450888,1447422,1308164,1457088,1440944,1456802,1449860,1442568,1440261,1626191,1455839,1442052,1450969,1438328,1534460,1442688,1440126,1426448,1441107,1107134,1440672,1449181,1494931,1439322,1440907,1422318,1443731,1448318,1442092,1571594,1453486,1393201,1447757,1459751,1447028,1447044,1444713,1448038,1453986,1446386,1450416,1446486,1328844,1444823,1427903,1446156,1473666,1441885,1455364,1445622,1449462,1454811,1445097,1445632,1446784
1501119,1516112,1509437,1492201,1520994,1508413,1502307,1500458,1446362,1508433,1500983,1505147,1368506,1545954,1501726,1517337,1499426,1497505,1496506,1682799,1501585,1495898,1490860,1500396,1586025,1505677,1497429,1485869,1501928,1157719,1504150,1501542,1540046,1498911,1494823,1494995,1506953,1497799,1489476,1615670,1502271,1452468,1508971,1522148,1505461,1503069,1494193,1495485,1499786,1504881,1511234,1500451,1388563,1503959,1482192,1498076,1511986,1496466,1513754,1524615,1500474,1505300,1499766,1503924,1503045
1551159,1542194,1552597,1520548,1559382,1544795,1548797,1547742,1476584,1545611,1530119,1546302,1371181,1599155,1531335,1553869,1541674,1538401,1539231,1732264,1553202,1541113,1539210,1537098,1637946,1542836,1534632,1545060,1532242,1157070,1545263,1519011,1587623,1547563,1532929,1538434,1540253,1544187,1573385,1692798,1545740,1507812,1544839,1523548,1534389,1549112,1551012,1546945,1543931,1537257,1540102,1542117,1383816,1538104,1510743,1539832,1539665,1536150,1554672,1555450,1546950,1539645,1543264,1546394,1543685
